log_key,relative_path,exists_upstream
2019-01-09/07_49_13,ulg_files/2019-01-09/07_49_13.ulg,True
2019-01-09/07_59_28,ulg_files/2019-01-09/07_59_28.ulg,True
2019-01-09/08_06_58,ulg_files/2019-01-09/08_06_58.ulg,True
2019-01-09/08_18_23,ulg_files/2019-01-09/08_18_23.ulg,True
2019-01-09/08_22_55,ulg_files/2019-01-09/08_22_55.ulg,True
2019-01-09/08_32_29,ulg_files/2019-01-09/08_32_29.ulg,True
2019-01-09/08_40_49,ulg_files/2019-01-09/08_40_49.ulg,True
2019-01-15/07_28_00,ulg_files/2019-01-15/07_28_00.ulg,True
2019-01-15/07_32_02,ulg_files/2019-01-15/07_32_02.ulg,True
2019-01-15/07_40_31,ulg_files/2019-01-15/07_40_31.ulg,True
2019-01-15/07_49_03,ulg_files/2019-01-15/07_49_03.ulg,True
2019-01-15/08_02_55,ulg_files/2019-01-15/08_02_55.ulg,True
2019-01-15/08_14_07,ulg_files/2019-01-15/08_14_07.ulg,True
2019-01-15/08_31_01,ulg_files/2019-01-15/08_31_01.ulg,True
2019-01-15/08_46_05,ulg_files/2019-01-15/08_46_05.ulg,True
2019-01-16/07_21_48,ulg_files/2019-01-16/07_21_48.ulg,True
2019-01-16/07_39_29,ulg_files/2019-01-16/07_39_29.ulg,True
2019-01-16/07_42_54,ulg_files/2019-01-16/07_42_54.ulg,True
2019-01-16/07_49_46,ulg_files/2019-01-16/07_49_46.ulg,True
2019-01-16/08_21_02,ulg_files/2019-01-16/08_21_02.ulg,True
2019-01-16/08_28_05,ulg_files/2019-01-16/08_28_05.ulg,True
2019-01-16/08_54_47,ulg_files/2019-01-16/08_54_47.ulg,True
2019-01-18/07_19_34,ulg_files/2019-01-18/07_19_34.ulg,True
2019-01-18/07_23_51,ulg_files/2019-01-18/07_23_51.ulg,True
2019-01-18/07_28_38,ulg_files/2019-01-18/07_28_38.ulg,True
2019-01-18/07_35_54,ulg_files/2019-01-18/07_35_54.ulg,True
2019-01-18/07_41_23,ulg_files/2019-01-18/07_41_23.ulg,True
2019-01-18/07_44_44,ulg_files/2019-01-18/07_44_44.ulg,True
2019-01-18/08_16_34,ulg_files/2019-01-18/08_16_34.ulg,True
2019-01-18/08_26_38,ulg_files/2019-01-18/08_26_38.ulg,True
2019-01-18/08_37_09,ulg_files/2019-01-18/08_37_09.ulg,True
2019-01-18/08_39_38,ulg_files/2019-01-18/08_39_38.ulg,True
2019-01-18/08_44_30,ulg_files/2019-01-18/08_44_30.ulg,True
2019-01-18/08_50_33,ulg_files/2019-01-18/08_50_33.ulg,True
2019-01-18/08_58_39,ulg_files/2019-01-18/08_58_39.ulg,True
2019-01-18/09_04_40,ulg_files/2019-01-18/09_04_40.ulg,True
2019-01-18/09_07_45,ulg_files/2019-01-18/09_07_45.ulg,True
2019-01-21/07_29_16,ulg_files/2019-01-21/07_29_16.ulg,True
2019-01-21/07_33_50,ulg_files/2019-01-21/07_33_50.ulg,True
2019-01-21/07_44_07,ulg_files/2019-01-21/07_44_07.ulg,True
2019-01-21/07_49_14,ulg_files/2019-01-21/07_49_14.ulg,True
2019-01-21/07_57_00,ulg_files/2019-01-21/07_57_00.ulg,True
2019-01-22/07_22_12,ulg_files/2019-01-22/07_22_12.ulg,True
2019-01-22/07_24_25,ulg_files/2019-01-22/07_24_25.ulg,True
2019-01-22/07_27_52,ulg_files/2019-01-22/07_27_52.ulg,True
2019-01-22/07_33_37,ulg_files/2019-01-22/07_33_37.ulg,True
2019-01-22/07_42_25,ulg_files/2019-01-22/07_42_25.ulg,True
2019-01-22/07_51_08,ulg_files/2019-01-22/07_51_08.ulg,True
2019-01-22/07_55_19,ulg_files/2019-01-22/07_55_19.ulg,True
2019-01-22/07_57_29,ulg_files/2019-01-22/07_57_29.ulg,True
2019-01-22/08_11_46,ulg_files/2019-01-22/08_11_46.ulg,True
2019-01-22/08_19_51,ulg_files/2019-01-22/08_19_51.ulg,True
2019-01-22/08_41_38,ulg_files/2019-01-22/08_41_38.ulg,True
2019-01-22/08_45_12,ulg_files/2019-01-22/08_45_12.ulg,True
2019-01-25/16_14_57,ulg_files/2019-01-25/16_14_57.ulg,True
2019-01-25/16_18_07,ulg_files/2019-01-25/16_18_07.ulg,True
2019-01-25/16_23_32,ulg_files/2019-01-25/16_23_32.ulg,True
2019-01-25/16_25_23,ulg_files/2019-01-25/16_25_23.ulg,True
2019-01-25/16_29_46,ulg_files/2019-01-25/16_29_46.ulg,True
2019-01-25/16_32_19,ulg_files/2019-01-25/16_32_19.ulg,True
2019-01-25/16_34_39,ulg_files/2019-01-25/16_34_39.ulg,True
2019-01-25/16_38_11,ulg_files/2019-01-25/16_38_11.ulg,True
2019-01-25/16_41_38,ulg_files/2019-01-25/16_41_38.ulg,True
2019-01-25/16_45_32,ulg_files/2019-01-25/16_45_32.ulg,True
2019-01-25/16_50_43,ulg_files/2019-01-25/16_50_43.ulg,True
2019-01-25/16_59_31,ulg_files/2019-01-25/16_59_31.ulg,True
2019-01-25/17_03_27,ulg_files/2019-01-25/17_03_27.ulg,True
2019-01-25/17_19_25,ulg_files/2019-01-25/17_19_25.ulg,True
2019-01-25/17_29_58,ulg_files/2019-01-25/17_29_58.ulg,True
2019-01-25/17_38_05,ulg_files/2019-01-25/17_38_05.ulg,True
2019-01-25/17_44_04,ulg_files/2019-01-25/17_44_04.ulg,True
2019-01-25/17_50_15,ulg_files/2019-01-25/17_50_15.ulg,True
2019-01-25/17_51_46,ulg_files/2019-01-25/17_51_46.ulg,True
2019-01-25/17_54_48,ulg_files/2019-01-25/17_54_48.ulg,True
2019-01-25/17_59_53,ulg_files/2019-01-25/17_59_53.ulg,True
2019-01-28/15_14_24,ulg_files/2019-01-28/15_14_24.ulg,True
2019-01-28/15_17_31,ulg_files/2019-01-28/15_17_31.ulg,True
2019-01-28/15_24_45,ulg_files/2019-01-28/15_24_45.ulg,True
2019-01-28/15_31_46,ulg_files/2019-01-28/15_31_46.ulg,True
2019-01-28/15_46_35,ulg_files/2019-01-28/15_46_35.ulg,True
2019-01-28/16_03_07,ulg_files/2019-01-28/16_03_07.ulg,True
2019-01-28/16_06_14,ulg_files/2019-01-28/16_06_14.ulg,True
2019-01-28/16_10_47,ulg_files/2019-01-28/16_10_47.ulg,True
2019-01-28/16_17_47,ulg_files/2019-01-28/16_17_47.ulg,True
2019-01-28/16_23_00,ulg_files/2019-01-28/16_23_00.ulg,True
2019-01-28/16_26_32,ulg_files/2019-01-28/16_26_32.ulg,True
2019-01-29/16_41_14,ulg_files/2019-01-29/16_41_14.ulg,True
2019-01-29/16_45_53,ulg_files/2019-01-29/16_45_53.ulg,True
2019-01-29/16_51_22,ulg_files/2019-01-29/16_51_22.ulg,True
2019-01-29/17_01_15,ulg_files/2019-01-29/17_01_15.ulg,True
2019-01-29/17_13_53,ulg_files/2019-01-29/17_13_53.ulg,True
2019-01-29/17_18_55,ulg_files/2019-01-29/17_18_55.ulg,True
2019-01-29/17_23_03,ulg_files/2019-01-29/17_23_03.ulg,True
2019-01-29/17_37_45,ulg_files/2019-01-29/17_37_45.ulg,True
2019-01-29/17_48_31,ulg_files/2019-01-29/17_48_31.ulg,True
2019-01-29/17_58_35,ulg_files/2019-01-29/17_58_35.ulg,True
2019-01-29/18_07_30,ulg_files/2019-01-29/18_07_30.ulg,True
2019-01-29/18_17_27,ulg_files/2019-01-29/18_17_27.ulg,True
2019-01-30/17_25_53,ulg_files/2019-01-30/17_25_53.ulg,True
2019-01-30/17_35_02,ulg_files/2019-01-30/17_35_02.ulg,True
2019-01-30/17_42_03,ulg_files/2019-01-30/17_42_03.ulg,True
2019-01-30/17_51_14,ulg_files/2019-01-30/17_51_14.ulg,True
2019-01-30/18_04_15,ulg_files/2019-01-30/18_04_15.ulg,True
2019-01-30/18_07_38,ulg_files/2019-01-30/18_07_38.ulg,True
2019-01-30/18_12_09,ulg_files/2019-01-30/18_12_09.ulg,True
2019-01-30/18_15_57,ulg_files/2019-01-30/18_15_57.ulg,True
2019-01-30/18_18_17,ulg_files/2019-01-30/18_18_17.ulg,True
2019-01-30/18_21_23,ulg_files/2019-01-30/18_21_23.ulg,True
2019-01-30/18_32_48,ulg_files/2019-01-30/18_32_48.ulg,True
2019-01-30/18_34_02,ulg_files/2019-01-30/18_34_02.ulg,True
2019-01-31/16_32_26,ulg_files/2019-01-31/16_32_26.ulg,True
2019-01-31/16_37_13,ulg_files/2019-01-31/16_37_13.ulg,True
2019-01-31/16_41_44,ulg_files/2019-01-31/16_41_44.ulg,True
2019-01-31/16_48_38,ulg_files/2019-01-31/16_48_38.ulg,True
2019-01-31/16_55_09,ulg_files/2019-01-31/16_55_09.ulg,True
2019-01-31/16_58_10,ulg_files/2019-01-31/16_58_10.ulg,True
2019-01-31/17_02_23,ulg_files/2019-01-31/17_02_23.ulg,True
2019-01-31/17_12_34,ulg_files/2019-01-31/17_12_34.ulg,True
2019-01-31/17_19_54,ulg_files/2019-01-31/17_19_54.ulg,True
2019-01-31/17_23_21,ulg_files/2019-01-31/17_23_21.ulg,True
2019-01-31/17_26_14,ulg_files/2019-01-31/17_26_14.ulg,True
2019-01-31/17_28_48,ulg_files/2019-01-31/17_28_48.ulg,True
2019-01-31/17_31_39,ulg_files/2019-01-31/17_31_39.ulg,True
2019-01-31/17_37_50,ulg_files/2019-01-31/17_37_50.ulg,True
2019-01-31/17_40_52,ulg_files/2019-01-31/17_40_52.ulg,True
2019-01-31/17_42_41,ulg_files/2019-01-31/17_42_41.ulg,True
2019-01-31/17_44_30,ulg_files/2019-01-31/17_44_30.ulg,True
2019-01-31/17_49_08,ulg_files/2019-01-31/17_49_08.ulg,True
2019-01-31/17_56_00,ulg_files/2019-01-31/17_56_00.ulg,True
2019-01-31/18_04_39,ulg_files/2019-01-31/18_04_39.ulg,True
2019-01-31/18_11_56,ulg_files/2019-01-31/18_11_56.ulg,True
2019-02-01/17_35_12,ulg_files/2019-02-01/17_35_12.ulg,True
2019-02-01/17_42_55,ulg_files/2019-02-01/17_42_55.ulg,True
2019-02-01/18_02_58,ulg_files/2019-02-01/18_02_58.ulg,True
2019-02-01/18_15_04,ulg_files/2019-02-01/18_15_04.ulg,True
2019-02-01/18_26_04,ulg_files/2019-02-01/18_26_04.ulg,True
2019-02-01/18_35_27,ulg_files/2019-02-01/18_35_27.ulg,True
2019-02-05/10_15_24,ulg_files/2019-02-05/10_15_24.ulg,True
2019-02-05/10_30_25,ulg_files/2019-02-05/10_30_25.ulg,True
2019-02-05/10_48_27,ulg_files/2019-02-05/10_48_27.ulg,True
2019-02-05/10_53_17,ulg_files/2019-02-05/10_53_17.ulg,True
2019-02-05/11_01_09,ulg_files/2019-02-05/11_01_09.ulg,True
2019-02-05/11_07_14,ulg_files/2019-02-05/11_07_14.ulg,True
2019-02-05/11_16_29,ulg_files/2019-02-05/11_16_29.ulg,True
2019-02-05/11_25_38,ulg_files/2019-02-05/11_25_38.ulg,True
2019-02-05/11_35_05,ulg_files/2019-02-05/11_35_05.ulg,True
2019-02-06/07_46_01,ulg_files/2019-02-06/07_46_01.ulg,True
2019-02-06/07_57_05,ulg_files/2019-02-06/07_57_05.ulg,True
2019-02-06/07_59_29,ulg_files/2019-02-06/07_59_29.ulg,True
2019-02-08/07_29_57,ulg_files/2019-02-08/07_29_57.ulg,True
2019-02-08/07_40_45,ulg_files/2019-02-08/07_40_45.ulg,True
2019-02-08/07_45_39,ulg_files/2019-02-08/07_45_39.ulg,True
2019-02-08/07_53_34,ulg_files/2019-02-08/07_53_34.ulg,True
2019-02-08/08_00_53,ulg_files/2019-02-08/08_00_53.ulg,True
2019-02-08/08_06_46,ulg_files/2019-02-08/08_06_46.ulg,True
2019-02-08/08_18_14,ulg_files/2019-02-08/08_18_14.ulg,True
2019-02-08/08_29_45,ulg_files/2019-02-08/08_29_45.ulg,True
2019-02-08/08_40_10,ulg_files/2019-02-08/08_40_10.ulg,True
2019-02-08/08_49_45,ulg_files/2019-02-08/08_49_45.ulg,True
2019-02-08/08_53_46,ulg_files/2019-02-08/08_53_46.ulg,True
2019-02-08/09_07_22,ulg_files/2019-02-08/09_07_22.ulg,True
2019-02-11/10_20_38,ulg_files/2019-02-11/10_20_38.ulg,True
2019-02-11/10_37_23,ulg_files/2019-02-11/10_37_23.ulg,True
2019-02-11/10_52_28,ulg_files/2019-02-11/10_52_28.ulg,True
2019-02-11/11_01_12,ulg_files/2019-02-11/11_01_12.ulg,True
2019-02-12/07_30_03,ulg_files/2019-02-12/07_30_03.ulg,True
2019-02-12/07_33_49,ulg_files/2019-02-12/07_33_49.ulg,True
2019-02-12/07_45_03,ulg_files/2019-02-12/07_45_03.ulg,True
2019-02-12/07_52_53,ulg_files/2019-02-12/07_52_53.ulg,True
2019-02-12/07_59_34,ulg_files/2019-02-12/07_59_34.ulg,True
2019-02-12/08_10_21,ulg_files/2019-02-12/08_10_21.ulg,True
2019-02-12/08_17_40,ulg_files/2019-02-12/08_17_40.ulg,True
2019-02-12/08_20_16,ulg_files/2019-02-12/08_20_16.ulg,True
2019-02-12/08_24_14,ulg_files/2019-02-12/08_24_14.ulg,True
2019-02-12/08_26_49,ulg_files/2019-02-12/08_26_49.ulg,True
2019-02-12/08_31_24,ulg_files/2019-02-12/08_31_24.ulg,True
2019-02-12/08_36_32,ulg_files/2019-02-12/08_36_32.ulg,True
2019-02-13/07_31_42,ulg_files/2019-02-13/07_31_42.ulg,True
2019-02-13/07_36_10,ulg_files/2019-02-13/07_36_10.ulg,True
2019-02-13/07_41_19,ulg_files/2019-02-13/07_41_19.ulg,True
2019-02-13/07_45_23,ulg_files/2019-02-13/07_45_23.ulg,True
2019-02-13/08_00_31,ulg_files/2019-02-13/08_00_31.ulg,True
2019-02-13/08_10_10,ulg_files/2019-02-13/08_10_10.ulg,True
2019-02-13/08_17_28,ulg_files/2019-02-13/08_17_28.ulg,True
2019-02-13/08_28_09,ulg_files/2019-02-13/08_28_09.ulg,True
2019-02-13/08_35_39,ulg_files/2019-02-13/08_35_39.ulg,True
2019-02-13/08_44_32,ulg_files/2019-02-13/08_44_32.ulg,True
2019-02-13/08_57_07,ulg_files/2019-02-13/08_57_07.ulg,True
2019-02-13/09_11_41,ulg_files/2019-02-13/09_11_41.ulg,True
2019-02-13/09_13_35,ulg_files/2019-02-13/09_13_35.ulg,True
2019-02-14/07_31_47,ulg_files/2019-02-14/07_31_47.ulg,True
2019-02-14/07_48_57,ulg_files/2019-02-14/07_48_57.ulg,True
2019-02-14/07_59_35,ulg_files/2019-02-14/07_59_35.ulg,True
2019-02-14/08_01_30,ulg_files/2019-02-14/08_01_30.ulg,True
2019-02-14/08_05_34,ulg_files/2019-02-14/08_05_34.ulg,True
2019-02-14/08_09_04,ulg_files/2019-02-14/08_09_04.ulg,True
2019-02-14/08_11_59,ulg_files/2019-02-14/08_11_59.ulg,True
2019-02-14/08_19_39,ulg_files/2019-02-14/08_19_39.ulg,True
2019-02-14/08_23_31,ulg_files/2019-02-14/08_23_31.ulg,True
2019-02-14/08_26_35,ulg_files/2019-02-14/08_26_35.ulg,True
2019-02-14/08_31_15,ulg_files/2019-02-14/08_31_15.ulg,True
2019-02-14/08_36_56,ulg_files/2019-02-14/08_36_56.ulg,True
2019-02-14/08_41_47,ulg_files/2019-02-14/08_41_47.ulg,True
2019-02-14/08_45_35,ulg_files/2019-02-14/08_45_35.ulg,True
2019-02-14/08_56_46,ulg_files/2019-02-14/08_56_46.ulg,True
2019-02-15/07_57_34,ulg_files/2019-02-15/07_57_34.ulg,True
2019-02-15/08_04_17,ulg_files/2019-02-15/08_04_17.ulg,True
2019-02-15/08_12_14,ulg_files/2019-02-15/08_12_14.ulg,True
2019-02-15/08_17_11,ulg_files/2019-02-15/08_17_11.ulg,True
2019-02-15/08_20_11,ulg_files/2019-02-15/08_20_11.ulg,True
2019-02-15/08_29_18,ulg_files/2019-02-15/08_29_18.ulg,True
2019-02-15/08_39_35,ulg_files/2019-02-15/08_39_35.ulg,True
2019-02-15/08_49_02,ulg_files/2019-02-15/08_49_02.ulg,True
2019-02-15/08_58_31,ulg_files/2019-02-15/08_58_31.ulg,True
2019-02-15/09_10_05,ulg_files/2019-02-15/09_10_05.ulg,True
2019-02-15/09_13_20,ulg_files/2019-02-15/09_13_20.ulg,True
2019-02-15/09_15_54,ulg_files/2019-02-15/09_15_54.ulg,True
2019-02-18/07_32_19,ulg_files/2019-02-18/07_32_19.ulg,True
2019-02-18/07_38_14,ulg_files/2019-02-18/07_38_14.ulg,True
2019-02-18/07_52_56,ulg_files/2019-02-18/07_52_56.ulg,True
2019-02-18/08_08_01,ulg_files/2019-02-18/08_08_01.ulg,True
2019-02-19/08_25_03,ulg_files/2019-02-19/08_25_03.ulg,True
2019-02-19/08_34_26,ulg_files/2019-02-19/08_34_26.ulg,True
2019-02-19/08_44_41,ulg_files/2019-02-19/08_44_41.ulg,True
2019-02-19/08_54_26,ulg_files/2019-02-19/08_54_26.ulg,True
2019-02-19/09_04_09,ulg_files/2019-02-19/09_04_09.ulg,True
2019-02-19/09_12_10,ulg_files/2019-02-19/09_12_10.ulg,True
2019-02-20/07_33_26,ulg_files/2019-02-20/07_33_26.ulg,True
2019-02-20/07_42_02,ulg_files/2019-02-20/07_42_02.ulg,True
2019-02-20/07_52_49,ulg_files/2019-02-20/07_52_49.ulg,True
2019-02-20/08_02_43,ulg_files/2019-02-20/08_02_43.ulg,True
2019-02-20/08_10_24,ulg_files/2019-02-20/08_10_24.ulg,True
2019-02-20/08_18_45,ulg_files/2019-02-20/08_18_45.ulg,True
2019-02-20/08_24_08,ulg_files/2019-02-20/08_24_08.ulg,True
2019-02-21/07_28_38,ulg_files/2019-02-21/07_28_38.ulg,True
2019-02-21/07_39_01,ulg_files/2019-02-21/07_39_01.ulg,True
2019-02-21/07_49_00,ulg_files/2019-02-21/07_49_00.ulg,True
2019-02-21/08_01_16,ulg_files/2019-02-21/08_01_16.ulg,True
2019-02-21/08_10_04,ulg_files/2019-02-21/08_10_04.ulg,True
2019-02-21/08_15_33,ulg_files/2019-02-21/08_15_33.ulg,True
2019-02-21/08_22_25,ulg_files/2019-02-21/08_22_25.ulg,True
2019-02-21/08_29_54,ulg_files/2019-02-21/08_29_54.ulg,True
2019-02-21/08_32_55,ulg_files/2019-02-21/08_32_55.ulg,True
2019-02-21/08_39_16,ulg_files/2019-02-21/08_39_16.ulg,True
2019-02-21/08_47_34,ulg_files/2019-02-21/08_47_34.ulg,True
2019-02-22/07_28_53,ulg_files/2019-02-22/07_28_53.ulg,True
2019-02-22/07_34_44,ulg_files/2019-02-22/07_34_44.ulg,True
2019-02-22/07_43_56,ulg_files/2019-02-22/07_43_56.ulg,True
2019-02-22/07_50_03,ulg_files/2019-02-22/07_50_03.ulg,True
2019-02-22/07_58_06,ulg_files/2019-02-22/07_58_06.ulg,True
2019-02-22/08_06_41,ulg_files/2019-02-22/08_06_41.ulg,True
2019-02-22/08_17_10,ulg_files/2019-02-22/08_17_10.ulg,True
2019-02-22/08_27_20,ulg_files/2019-02-22/08_27_20.ulg,True
2019-02-26/07_24_58,ulg_files/2019-02-26/07_24_58.ulg,True
2019-02-26/07_31_34,ulg_files/2019-02-26/07_31_34.ulg,True
2019-02-26/07_38_57,ulg_files/2019-02-26/07_38_57.ulg,True
2019-02-26/07_41_34,ulg_files/2019-02-26/07_41_34.ulg,True
2019-02-26/07_51_06,ulg_files/2019-02-26/07_51_06.ulg,True
2019-02-26/07_56_40,ulg_files/2019-02-26/07_56_40.ulg,True
2019-02-26/08_00_58,ulg_files/2019-02-26/08_00_58.ulg,True
2019-02-26/08_06_27,ulg_files/2019-02-26/08_06_27.ulg,True
2019-02-26/08_13_34,ulg_files/2019-02-26/08_13_34.ulg,True
2019-02-26/08_17_55,ulg_files/2019-02-26/08_17_55.ulg,True
2019-02-26/08_24_30,ulg_files/2019-02-26/08_24_30.ulg,True
2019-02-27/07_18_22,ulg_files/2019-02-27/07_18_22.ulg,True
2019-02-27/07_25_03,ulg_files/2019-02-27/07_25_03.ulg,True
2019-02-27/07_31_19,ulg_files/2019-02-27/07_31_19.ulg,True
2019-02-27/07_38_04,ulg_files/2019-02-27/07_38_04.ulg,True
2019-02-27/07_45_45,ulg_files/2019-02-27/07_45_45.ulg,True
2019-02-27/07_53_27,ulg_files/2019-02-27/07_53_27.ulg,True
2019-02-27/07_59_36,ulg_files/2019-02-27/07_59_36.ulg,True
2019-02-27/08_04_00,ulg_files/2019-02-27/08_04_00.ulg,True
2019-02-27/08_11_21,ulg_files/2019-02-27/08_11_21.ulg,True
2019-02-28/07_34_48,ulg_files/2019-02-28/07_34_48.ulg,True
2019-02-28/07_43_04,ulg_files/2019-02-28/07_43_04.ulg,True
2019-02-28/07_58_52,ulg_files/2019-02-28/07_58_52.ulg,True
2019-02-28/08_09_56,ulg_files/2019-02-28/08_09_56.ulg,True
2019-02-28/08_23_29,ulg_files/2019-02-28/08_23_29.ulg,True
2019-02-28/08_39_07,ulg_files/2019-02-28/08_39_07.ulg,True
2019-02-28/09_04_44,ulg_files/2019-02-28/09_04_44.ulg,True
2019-02-28/09_18_38,ulg_files/2019-02-28/09_18_38.ulg,True
2019-03-01/07_16_29,ulg_files/2019-03-01/07_16_29.ulg,True
2019-03-01/07_22_36,ulg_files/2019-03-01/07_22_36.ulg,True
2019-03-01/07_28_18,ulg_files/2019-03-01/07_28_18.ulg,True
2019-03-01/07_36_24,ulg_files/2019-03-01/07_36_24.ulg,True
2019-03-01/07_45_27,ulg_files/2019-03-01/07_45_27.ulg,True
2019-03-01/07_51_58,ulg_files/2019-03-01/07_51_58.ulg,True
2019-03-01/07_59_35,ulg_files/2019-03-01/07_59_35.ulg,True
2019-03-01/08_06_54,ulg_files/2019-03-01/08_06_54.ulg,True
2019-03-04/07_27_08,ulg_files/2019-03-04/07_27_08.ulg,True
2019-03-04/07_34_50,ulg_files/2019-03-04/07_34_50.ulg,True
2019-03-04/07_38_42,ulg_files/2019-03-04/07_38_42.ulg,True
2019-03-04/07_46_06,ulg_files/2019-03-04/07_46_06.ulg,True
2019-03-04/07_56_51,ulg_files/2019-03-04/07_56_51.ulg,True
2019-03-04/07_58_23,ulg_files/2019-03-04/07_58_23.ulg,True
2019-03-04/08_02_19,ulg_files/2019-03-04/08_02_19.ulg,True
2019-03-04/08_04_13,ulg_files/2019-03-04/08_04_13.ulg,True
2019-03-04/08_07_05,ulg_files/2019-03-04/08_07_05.ulg,True
2019-03-04/08_10_05,ulg_files/2019-03-04/08_10_05.ulg,True
2019-03-04/08_14_41,ulg_files/2019-03-04/08_14_41.ulg,True
2019-03-04/08_18_44,ulg_files/2019-03-04/08_18_44.ulg,True
2019-03-04/08_23_15,ulg_files/2019-03-04/08_23_15.ulg,True
2019-03-04/08_28_37,ulg_files/2019-03-04/08_28_37.ulg,True
2019-03-04/08_31_08,ulg_files/2019-03-04/08_31_08.ulg,True
2019-03-04/08_33_41,ulg_files/2019-03-04/08_33_41.ulg,True
2019-03-04/08_36_56,ulg_files/2019-03-04/08_36_56.ulg,True
2019-03-04/08_38_53,ulg_files/2019-03-04/08_38_53.ulg,True
2019-03-04/08_41_17,ulg_files/2019-03-04/08_41_17.ulg,True
2019-03-04/08_44_55,ulg_files/2019-03-04/08_44_55.ulg,True
2019-03-05/07_25_14,ulg_files/2019-03-05/07_25_14.ulg,True
2019-03-05/07_29_30,ulg_files/2019-03-05/07_29_30.ulg,True
2019-03-05/07_32_34,ulg_files/2019-03-05/07_32_34.ulg,True
2019-03-05/07_36_09,ulg_files/2019-03-05/07_36_09.ulg,True
2019-03-05/07_40_49,ulg_files/2019-03-05/07_40_49.ulg,True
2019-03-05/07_44_26,ulg_files/2019-03-05/07_44_26.ulg,True
2019-03-05/07_47_00,ulg_files/2019-03-05/07_47_00.ulg,True
2019-03-05/07_50_02,ulg_files/2019-03-05/07_50_02.ulg,True
2019-03-05/07_53_09,ulg_files/2019-03-05/07_53_09.ulg,True
2019-03-05/07_57_26,ulg_files/2019-03-05/07_57_26.ulg,True
2019-03-05/08_00_16,ulg_files/2019-03-05/08_00_16.ulg,True
2019-03-06/07_23_12,ulg_files/2019-03-06/07_23_12.ulg,True
2019-03-06/07_25_51,ulg_files/2019-03-06/07_25_51.ulg,True
2019-03-06/07_28_18,ulg_files/2019-03-06/07_28_18.ulg,True
2019-03-06/07_31_11,ulg_files/2019-03-06/07_31_11.ulg,True
2019-03-06/07_33_21,ulg_files/2019-03-06/07_33_21.ulg,True
2019-03-07/07_39_17,ulg_files/2019-03-07/07_39_17.ulg,True
2019-03-07/07_52_21,ulg_files/2019-03-07/07_52_21.ulg,True
2019-03-07/08_04_50,ulg_files/2019-03-07/08_04_50.ulg,True
2019-03-07/08_15_25,ulg_files/2019-03-07/08_15_25.ulg,True
2019-03-08/07_33_32,ulg_files/2019-03-08/07_33_32.ulg,True
2019-03-08/07_44_36,ulg_files/2019-03-08/07_44_36.ulg,True
2019-03-08/07_50_16,ulg_files/2019-03-08/07_50_16.ulg,True
2019-03-08/07_54_39,ulg_files/2019-03-08/07_54_39.ulg,True
2019-03-11/07_23_48,ulg_files/2019-03-11/07_23_48.ulg,True
2019-03-11/07_31_26,ulg_files/2019-03-11/07_31_26.ulg,True
2019-03-11/07_38_50,ulg_files/2019-03-11/07_38_50.ulg,True
2019-03-11/07_46_09,ulg_files/2019-03-11/07_46_09.ulg,True
2019-03-12/07_30_55,ulg_files/2019-03-12/07_30_55.ulg,True
2019-03-12/07_38_42,ulg_files/2019-03-12/07_38_42.ulg,True
2019-03-12/07_45_43,ulg_files/2019-03-12/07_45_43.ulg,True
2019-03-12/07_55_16,ulg_files/2019-03-12/07_55_16.ulg,True
2019-03-13/07_30_37,ulg_files/2019-03-13/07_30_37.ulg,True
2019-03-13/07_38_25,ulg_files/2019-03-13/07_38_25.ulg,True
2019-03-13/07_48_48,ulg_files/2019-03-13/07_48_48.ulg,True
2019-03-13/07_57_08,ulg_files/2019-03-13/07_57_08.ulg,True
2019-03-14/07_22_11,ulg_files/2019-03-14/07_22_11.ulg,True
2019-03-14/07_27_17,ulg_files/2019-03-14/07_27_17.ulg,True
2019-04-02/10_40_30,ulg_files/2019-04-02/10_40_30.ulg,True
2019-04-02/10_48_41,ulg_files/2019-04-02/10_48_41.ulg,True
2019-04-02/10_54_45,ulg_files/2019-04-02/10_54_45.ulg,True
2019-04-02/10_59_01,ulg_files/2019-04-02/10_59_01.ulg,True
2019-05-16/07_26_53,ulg_files/2019-05-16/07_26_53.ulg,True
2019-05-16/07_30_50,ulg_files/2019-05-16/07_30_50.ulg,True
2019-05-16/07_37_03,ulg_files/2019-05-16/07_37_03.ulg,True
2019-05-16/07_41_52,ulg_files/2019-05-16/07_41_52.ulg,True
2019-06-03/11_14_55,ulg_files/2019-06-03/11_14_55.ulg,True
2019-06-03/11_19_37,ulg_files/2019-06-03/11_19_37.ulg,True
2019-06-03/11_28_20,ulg_files/2019-06-03/11_28_20.ulg,True
2019-06-03/11_42_13,ulg_files/2019-06-03/11_42_13.ulg,True
2019-07-02/08_01_53,ulg_files/2019-07-02/08_01_53.ulg,True
2019-07-02/08_09_41,ulg_files/2019-07-02/08_09_41.ulg,True
2019-07-02/08_22_19,ulg_files/2019-07-02/08_22_19.ulg,True
2019-07-02/08_26_54,ulg_files/2019-07-02/08_26_54.ulg,True
2019-08-01/08_08_44,ulg_files/2019-08-01/08_08_44.ulg,True
2019-08-01/08_17_07,ulg_files/2019-08-01/08_17_07.ulg,True
2019-08-01/08_22_46,ulg_files/2019-08-01/08_22_46.ulg,True
2019-08-01/08_47_43,ulg_files/2019-08-01/08_47_43.ulg,True
2019-10-09/09_32_34,ulg_files/2019-10-09/09_32_34.ulg,True
